Epoch,Train Loss,Test AUC-ROC,Test AUC-PR,Test Log Prob
71,-1.9750617885589599,0.9742063492063493,0.9801626538881096,-27.0344805008479
72,-1.9651048278808594,0.9662698412698413,0.9764760179434091,-26.866867834327152
73,-1.9638845205307007,0.9623015873015872,0.9749316163990076,-27.3435974312234
74,-1.9684688556194305,0.9543650793650793,0.9720399553021504,-26.935138814205608
75,-1.9857332575321198,0.9563492063492063,0.9685394620811287,-27.19273522788561
76,-1.9742905879020691,0.9821428571428571,0.985390320261947,-27.210803465691544
77,-1.956223521232605,0.9742063492063492,0.9786326113500026,-27.135751269359147
78,-1.9896363806724549,0.9503968253968254,0.9651913087329753,-27.25844617037867
79,-1.9642934322357177,0.9563492063492063,0.9672942897894943,-27.008835532370473
80,-1.995141748189926,0.9662698412698413,0.9762211399711398,-27.213430801091448
81,-1.9695707297325133,0.9742063492063491,0.9812105919442875,-26.534479458098716
